id,Name,Phone,Link,Address,Pincode,Latitude,Longitude,Type,Visited,Blacklisted
496,Cuppa,27819991,https://www.justdial.com/Bangalore/Cuppa-Beside-R-K-Garden-Family-Restaurant-La-Classic-Hotel-Near-Check-Post-Yadavanahalli/080PXX80-XX80-160305144532-Y2X5_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=,"Sri Mahadeshwara Swamy Temple Complex, Shop No.7 &amp; 8, 1st Floor, 18th Mile, NH 7, Hosur Main Road, Attibele Hobli, Yadavanahalli, Bangalore - 562107, Beside R K Garden Family Restaurant &amp; La Classic Hotel, Near Check Post",562107,12.78284422,77.75644128,Cafe,0,0
497,Bollywood Grill,39100989,https://www.justdial.com/Bangalore/Bollywood-Grill-Oppiste-to-Applicomp-India-Limited-Attibele/080PXX80-XX80-150517132744-P4U9_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=,"C/O La Classic Hotel, Yadavanahalli, Hosur Main Road, Attibele, Bangalore - 562107, Oppiste to Applicomp India Limited",562107,12.78284422,77.75644128,Cafe,0,0
523,Daas Cafe,9986990435,https://www.justdial.com/Bangalore/Daas-Cafe-Balagaranahalli/080PXX80-XX80-180626220219-L6F8_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=,"Balagaranahalli, Bangalore - 562107",562107,12.78284422,77.75644128,Cafe,0,0
540,24 Hours Coffee Drop - La C..,39101100,https://www.justdial.com/Bangalore/24-Hours-Coffee-Drop-La-Classic-Near-Electronic-City-Attibele-Industrial-Area/080PXX80-XX80-161012113420-P1G4_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=,"158, Hotel La Classic, Yedavanahalli, Attibele, Electronic City, Attibele Industrial Area, Bangalore - 562107, Near Electronic City",562107,12.78284422,77.75644128,Cafe,0,0
661,Victory Grand The Spa Beau..,7947161817,https://www.justdial.com/Bangalore/Victory-Grand-The-Spa-Beauty-Parlour-Corporation-Bank-Building-Attibele/080PXX80-XX80-171007180156-E6T2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,"#31, Corporation Bank Building, Attibele Sarjapur Road, Attibele, Bangalore - 562107, Corporation Bank Building",562107,12.78284422,77.75644128,Salon,0,0
888,Natural ARTS,9481441321,https://www.justdial.com/Bangalore/Natural-ARTS-Near-Athithi-Grand-Attibele/080PXX80-XX80-170310184415-N2L4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"#1050/A,2ND FLOOR,R.G.ARCADE,, SARJAPURA ROAD, Attibele, Bangalore - 562107, Near Athithi Grand",562107,12.78284422,77.75644128,Salon,0,0
1134,Trendz Mens Beauty Saloon,7338455117,https://www.justdial.com/Bangalore/Trendz-Mens-Beauty-Saloon-Opp-Celebrity-Square-Apartment-Bidaraguppe/080PXX80-XX80-180301132536-E5Z1_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"Shop No.03,, Bidaraguppe, Sarjapura-Attibele Main Road, Bidaraguppe, Bangalore - 562107, Opp. Celebrity Square Apartment",562107,12.78284422,77.75644128,Salon,0,0
1135,Bubbles,9113885920,https://www.justdial.com/Bangalore/Bubbles-Near-NR-Hospital-Attibele/080PXX80-XX80-191213162734-B5Z3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"RK Towers, Hosur Road, Attibele, Bangalore - 562107, Near NR Hospital",562107,12.78284422,77.75644128,Salon,0,0
1139,Victory Grand The Spa Beau..,7947161817,https://www.justdial.com/Bangalore/Victory-Grand-The-Spa-Beauty-Parlour-Corporation-Bank-Building-Attibele/080PXX80-XX80-171007180156-E6T2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"#31, Corporation Bank Building, Attibele Sarjapur Road, Attibele, Bangalore - 562107, Corporation Bank Building",562107,12.78284422,77.75644128,Salon,0,0
1145,Abbinaya Beauty Parlour,7337801178,https://www.justdial.com/Bangalore/Abbinaya-Beauty-Parlour-Near-Bye-Udupi-Hotel-Attibele/080PXX80-XX80-190123183959-J7A5_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"Narayanappa Building Anekal Road, Anekal Bus Stop Opposite Attibele, Attibele, Bangalore - 562107, Near Bye Udupi Hotel",562107,12.78284422,77.75644128,Salon,0,0
1147,The Gleeful,9731241016,https://www.justdial.com/Bangalore/The-Gleeful-Inside-Hotel-La-Classic-Yadavanahalli/080PXX80-XX80-170809104530-L8M4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"#, Hosur Main Road ,Attebele, Yadavanahalli, Bangalore - 562107, Inside Hotel La Classic",562107,12.78284422,77.75644128,Salon,0,0
1150,Classic Mens Parlour,8762545371,https://www.justdial.com/Bangalore/Classic-Mens-Parlour-Opp-Bridge-Attibele/080PXX80-XX80-180307212926-T7M9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"J.P Complex, Colony Road , Hosur Main Road, Attibele, Bangalore - 562107, Opp Bridge",562107,12.78284422,77.75644128,Salon,0,0
1151,Sri Someshwara Swamy Mens P..,9902594669,https://www.justdial.com/Bangalore/Sri-Someshwara-Swamy-Mens-Parlour-Near-Ashok-Leyland-Neralur/080PXX80-XX80-190419100254-X8K2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"Rajappa Reddy Building, Sai Nagar, Neralur, Bangalore - 562107, Near Ashok Leyland",562107,12.78284422,77.75644128,Salon,0,0
1158,Star Lines Mens Saloon,9902503352,https://www.justdial.com/Bangalore/Star-Lines-Mens-Saloon-Bidaraguppe/080PXX80-XX80-170602172507-H2T7_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"Mallenahalli, Bidaraguppe, Bangalore - 562107",562107,12.78284422,77.75644128,Salon,0,0
1159,Nimisha Beauty Parlour,8495956473,https://www.justdial.com/Bangalore/Nimisha-Beauty-Parlour-Opp-keb-office-Attibele/080PXX80-XX80-160322141735-V2B9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"1 st floor ,Pramila Building, Sarjapura main road,attibele, Attibele, Bangalore - 562107, Opp keb office",562107,12.78284422,77.75644128,Salon,0,0
1164,Naturals Attibele Or Natura..,7338028786,https://www.justdial.com/Bangalore/Naturals-Attibele-Or-Naturals-Unisex-Salon-Spa-Near-Suzuki-Showroom-Attibele/080PXX80-XX80-200522183724-E8T3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"#8,9&amp;10, Bhuvan Complex, Hosur Main Road, NH7, Above Suzuki Showroom Near Sri Rangavilas Hotel Attib, Attibele, Bangalore - 562107, Near Suzuki Showroom",562107,12.78284422,77.75644128,Salon,0,0
1166,Olympic Gents Parlour,7795526589,https://www.justdial.com/Bangalore/Olympic-Gents-Parlour-Attibele/080PXX80-XX80-190411140919-I8Y3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"#291, 4th Cross, Anekal Main Road, Attibele, Bangalore - 562107",562107,12.78284422,77.75644128,Salon,0,0
1167,Jagadish Hair Salon,9844218627,https://www.justdial.com/Bangalore/Jagadish-Hair-Salon-Bus-Stop-Bidaraguppe/080PXX80-XX80-170601230827-A7L9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"Pahtrappa Complex, Shop No 3, Post Bus Stop, Attibele Ta, Bidaraguppe, Bangalore - 562107, Bus Stop",562107,12.78284422,77.75644128,Salon,0,0
1386,Treasure Tots Montessori Sc..,9342565565,https://www.justdial.com/Bangalore/Treasure-Tots-Montessori-School-Near-Indlabele-Bus-Stop-Attibele/080PXX80-XX80-190509113545-Z7U2_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3NlcyBTYXJqYXB1cmE=,"Site No.4, 1st Cross Attibele to Sarjapura Road, Attibele, Bangalore - 562107, Near Indlabele Bus Stop",562107,12.78284422,77.75644128,Yoga,0,0
1454,"FAMILY BIG MART HYPER MARKET,",,,"FAMILY BIG MART HYPER MARKET, BANGALORE",,12.7845285,77.7728652,Super Market,0,0
47655,LIG I,,https://housing.com/in/buy/projects/page/162560-lig-i-by-reputed-builder-in-bommasandra,"Anekal Main Road, Near Igglur Bus Stop, Suryanagar, Bangalore",,12.789185,77.702264,Housing Society,0,0
47702,KHB Township,,https://housing.com/in/buy/projects/page/149608-khb-township-by-reputed-builder-in-bommasandra,"Anekal road, Near S M S Marketing, Suryanagar, Bangalore",,12.79068565,77.70008087,Housing Society,0,0
47646,3 BHK Apartment,,https://housing.com/in/buy/resale/page/216593-3-bhk-apartment-in-suryanagar-for-rs-5000000,"Karnataka Housing Bord, Suryanagar, Bommasandra, Bangalore",,12.790866,77.699313,Housing Society,0,0
47633,Century 22 Kabini,,https://housing.com/in/buy/projects/page/32891-century-22-kabini-by-century22-in-bommasandra,"Off Anekal Main Road, NeatSuryanagar KHB Township, Bangalore",,12.79094,77.697597,Housing Society,0,0
628,Anand Salon & Spa,7947161937,https://www.justdial.com/Bangalore/Anand-Salon-Spa-Near-Apc-Circle-Jigani/080PXX80-XX80-171116145838-P7B8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,"CA 4/3, Jigani Industrial Area, Jigani, Bangalore - 560105, Near Apc Circle",560105,12.79108393,77.63550667,Salon,0,0
47638,Aashrithaa Vivanta Residence,,https://housing.com/in/buy/projects/page/79352-aashrithaa-vivanta-residence-by-aashritha-properties-pvt-ltd-in-iggalur,"KHB-Surya City, Chandapura, Near Electronic City,Bangalore, Bangalore",,12.79110718,77.70326233,Housing Society,0,0
47676,2 BHK Villa,,https://housing.com/in/buy/resale/page/4819562-2-bhk-villa-in-bommasandra-for-rs-3960000,"Annciya Royal Nakshatra , Suryanagar, Bommasandra, Bangalore",,12.792635,77.699132,Housing Society,0,0
47624,Nisarga Sarovara,,https://housing.com/in/buy/projects/page/44793-nisarga-sarovara-by-nisarga-group-in-bommasandra,"Near Electronic City, Chandapura, Inside Surya City 1st phase, 100ft. Road, Bommasandra, Bangalore, Bangalore",,12.79271221,77.69314575,Housing Society,0,0
47668,MDS Sai Sowparnika,,https://housing.com/in/buy/projects/page/100054-mds-sai-sowparnika-by-mds-projects-in-bommasandra,"Suryanagar, Near Chandapura, Bangalore South, Bangalore, Bangalore",,12.79325008,77.69468689,Housing Society,0,0
48087,Nigama SVD Garden,,https://housing.com/in/buy/projects/page/205803-nigama-svd-garden-by-nigama-properties-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79342842,77.7067337,Housing Society,0,0
47601,3 BHK Independent House,,https://housing.com/in/buy/resale/page/3589084-3-bhk-independent-house-in-bommasandra-for-rs-9000000,"Suryanagar, Bommasandra, Bangalore",,12.794424,77.702282,Housing Society,0,0
47598,Residential Plot,,https://housing.com/in/buy/resale/page/4939250-residential-plot-in-bommasandra-for-rs-2460000,"Suryanagar, Bommasandra, Bangalore",,12.794811,77.700205,Housing Society,0,0
47653,Synergyone Woods Ville,,https://housing.com/in/buy/projects/page/218951-synergyone-woods-ville-by-synergyone-in-iggalur,"Attibele-Ankeal Main Road Bangalore, Bangalore",,12.79492569,77.70578003,Housing Society,0,0
47627,KHB Surya City,,https://housing.com/in/buy/projects/page/136841-khb-surya-city-by-reputed-builder-in-bommasandra,"2nd Cross Road, Near Union Bank, Suryanagar Phase I, Bangalore",,12.795008,77.700919,Housing Society,0,0
48073,ESCON Elite Garden,,https://housing.com/in/buy/projects/page/220888-escon-elite-garden-by-escon-developers-in-chandapura,"Chandapura - Anekal Main Road, Bangalore, Bangalore",,12.79526329,77.70671082,Housing Society,0,0
47597,Golden Golden Era Samrudhi Homes,,https://housing.com/in/buy/projects/page/74305-golden-golden-era-samrudhi-homes-by-golden-era-property-in-bommasandra,"Jigani Anekal Main Road, Bangalore, Bangalore",,12.7955637,77.70378876,Housing Society,0,0
480,Cafe Kalifo,7012730382,https://www.justdial.com/Bangalore/Cafe-Kalifo/080PXX80-XX80-190716221856-J6I9_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=,"2nd Stage, Madiwala, Brindavan Nagar, S.G. Palya, Bengaluru, Tavarekere Main Road, Bangalore - 560081",560081,12.7956429,77.70682255,Cafe,0,0
643,Crown Spa and Health Care,7947161872,https://www.justdial.com/Bangalore/Crown-Spa-and-Health-Care-Near-Keerthana-International-Hotel-Chandapura/080PXX80-XX80-171027100606-M8W6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,"No.102 &amp; 104, Hosur Main Road, Chandapura, Bangalore - 560081, Near Keerthana International Hotel",560081,12.7956429,77.70682255,Salon,0,0
810,Naturals Unisex Salon & Spa,27835628,https://www.justdial.com/Bangalore/Naturals-Unisex-Salon-Spa-Opposite-to-Big-Market-Chandapura/080PXX80-XX80-170113004149-C3D4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"No.7,8 &amp; 9, Pilla Reddy Building, Pilla Reddy Layout, Anekal Main Road, Chandapura, Bangalore - 560081, Opposite to Big Market",560081,12.7956429,77.70682255,Salon,0,0
1110,Crown Spa and Health Care,7947161872,https://www.justdial.com/Bangalore/Crown-Spa-and-Health-Care-Near-Keerthana-International-Hotel-Chandapura/080PXX80-XX80-171027100606-M8W6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=,"No.102 &amp; 104, Hosur Main Road, Chandapura, Bangalore - 560081, Near Keerthana International Hotel",560081,12.7956429,77.70682255,Salon,0,0
47615,PNR Kapilavastu,,https://housing.com/in/buy/projects/page/91139-pnr-kapilavastu-by-pnr-infra-india-pvt-ltd-in-bommasandra,"Bommasandra, Bangalore South, Bangalore",,12.79615784,77.68862915,Housing Society,0,0
47611,2 BHK Apartment,,https://housing.com/in/buy/resale/page/5140187-2-bhk-apartment-in-bommasandra-for-rs-3500000,"Suryanagar, Bommasandra, Bangalore",,12.796338,77.700945,Housing Society,0,0
47669,4 BHK Villa,,https://housing.com/in/buy/resale/page/4412065-4-bhk-villa-in-bommasandra-for-rs-10230000,"Suryanagar, Bommasandra, Bangalore",,12.79637,77.703024,Housing Society,0,0
47691,Sarada Casa Estrella,,https://housing.com/in/buy/projects/page/37438-sarada-casa-estrella-by-ma-sarada-constructions-in-bommasandra,"On Hosur Road, Behind Narayana Hrudayalaya, Wessex Layout, Kachanayakanahalli, Jigani Hobli, Anekal Taluk, Bangalore, Bangalore",,12.79643154,77.68638611,Housing Society,0,0
1576,"MBT TRADERS,",,,"MBT TRADERS, BANGALORE",,12.7966277,77.7063427,Super Market,0,0
48094,Vintage Vintage Gardenia,,https://housing.com/in/buy/projects/page/58641-vintage-vintage-gardenia-by-vintage-shelters-in-chandapura,"Chandapura, Bangalore, Bangalore",,12.79671955,77.70700073,Housing Society,0,0
47629,2 BHK Independent Floor,,https://housing.com/in/buy/resale/page/4066660-2-bhk-independent-floor-in-bommasandra-for-rs-2640000,"Suryanagar, Bommasandra, Bangalore",,12.796824,77.706024,Housing Society,0,0
47640,Residential Plot,,https://housing.com/in/buy/resale/page/4463467-residential-plot-in-bommasandra-for-rs-600000,"Anekal hosur, Suryanagar, Bommasandra, Bangalore",,12.796824,77.706024,Housing Society,0,0
48089,GR Excel Prime,,https://housing.com/in/buy/projects/page/146985-gr-excel-prime-by-gr-excel-prime-properties-in-chandapura,"Chandapura, Anekal Main Road, Bangalore",,12.79709816,77.71109009,Housing Society,0,0
47626,Leland Orchid,,https://housing.com/in/buy/projects/page/99833-leland-orchid-by-leland-holding-pvt-ltd-in-bommasandra,"Rajapura, Bangalore., Bangalore",,12.79719639,77.7047348,Housing Society,0,0
48085,Dreamz Savinaya,,https://housing.com/in/buy/projects/page/67934-dreamz-savinaya-by-dreamz-infra-india-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79726791,77.7098465,Housing Society,0,0
48072,3 BHK Villa,,https://housing.com/in/buy/resale/page/4327584-3-bhk-villa-in-chandapura-for-rs-8562300,"Terracon Doctors Enclave, Chandapura, Bangalore",,12.797337,77.711492,Housing Society,0,0
47672,4 BHK Villa,,https://housing.com/in/buy/resale/page/4399091-4-bhk-villa-in-bommasandra-for-rs-11230000,"Omkar Nagar, Bommasandra, Bangalore",,12.797375,77.697188,Housing Society,0,0
48105,Ashni Bhavan,,https://housing.com/in/buy/projects/page/138356-ashni-bhavan-by-reputed-builder-in-chandapura,"Anekal Main Road, Near St Phelomena School, Venkateshappa Layout, Bangalore",,12.797432,77.70784,Housing Society,0,0
48101,ESCON Surya Enclave,,https://housing.com/in/buy/projects/page/220890-escon-surya-enclave-by-escon-developers-in-chandapura,"Chandapura, Near Electronic City, Bangalore, Bangalore",,12.79754925,77.70737457,Housing Society,0,0
48110,Gravity Icon,,https://housing.com/in/buy/projects/page/44443-gravity-icon-by-gravity-properties-in-chandapura,"Off Chandapura-Anekal Road, Near De Sales Academy, Chandapura, Bangalore",,12.797824,77.711288,Housing Society,0,0
48102,Associate Castle Town,,https://housing.com/in/buy/projects/page/48468-associate-castle-town-by-associate-dwellings-in-hennagara,"Chandapura - Anekal Road, Near Surya City Phase 2, Near KHP Phase 2, Hennagara, Bangalore",,12.797965,77.706464,Housing Society,0,0
47632,Karsten Sai Palms,,https://housing.com/in/buy/projects/page/210806-karsten-sai-palms-by-karsten-in-bommasandra,"Chandapura, Bangalore, Bangalore",,12.79850197,77.7049408,Housing Society,0,0
47630,Residential Plot,,https://housing.com/in/buy/resale/page/5130181-residential-plot-in-bommasandra-for-rs-3080000,"Arka Iris Grand, Kachanayakanahalli, Bommasandra, Bangalore",,12.798661,77.685646,Housing Society,0,0
47695,L Vijayalakshmi Arka Iris Grand,,https://housing.com/in/buy/projects/page/171755-l-vijayalakshmi-arka-iris-grand-by-l-vijayalakshmi-in-bommasandra,"Sy.no.13/4, H Hosahalli, Hennagara Main road, Jigani Hobli, Anekal Taluk, Bangalore, Bangalore",,12.79866123,77.68564606,Housing Society,0,0
47699,Surendra Babu P Balaji Elite,,https://housing.com/in/buy/projects/page/146987-surendra-babu-p-balaji-elite-by-surendra-babu-p-in-bommasandra,"Sy No.81 Kachanayakanahalli Village, Jigani Hobli, Boomsandara, Bangalore",,12.7988863,77.68112946,Housing Society,0,0
48092,Maxworth Max Srinidhi Sacred Springs,,https://housing.com/in/buy/projects/page/67941-maxworth-max-srinidhi-sacred-springs-by-swaraj-homes-builders-developer-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79910469,77.71218109,Housing Society,0,0
48098,Prasanthi Prashanti Central,,https://housing.com/in/buy/projects/page/68236-prasanthi-prashanti-central-by-prasanthi-group-in-chandapura,"Soppahalli, Bangalore South, Bangalore",,12.79921341,77.7115097,Housing Society,0,0
47651,Sree Sree Shine,,https://housing.com/in/buy/projects/page/11459-sree-sree-shine-by-sri-vishnu-ventures-in-bommasandra,"Bommasandra, Bangalore, Bangalore",,12.7992363,77.7026062,Housing Society,0,0
48103,Srinivasa Layout,,https://housing.com/in/buy/projects/page/67938-srinivasa-layout-by-pravahya-infratech-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79940987,77.71109009,Housing Society,0,0
47618,AMR Oaks,,https://housing.com/in/buy/projects/page/16868-amr-oaks-by-amr-housing-development-corporation-in-chandapura,"Sy. No. 129/1 Surya City Phase-1, Near Chandapura Circle, Hosur Main Road, Bangalore, Bangalore",,12.79958153,77.70245361,Housing Society,0,0
48107,Living Ananda Nilaya,,https://housing.com/in/buy/projects/page/205780-living-ananda-nilaya-by-living-space-developers-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79960728,77.7134552,Housing Society,0,0
48083,Amoda Springs Phase 2,,https://housing.com/in/buy/projects/page/205751-amoda-springs-phase-2-by-amoda-properties-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79961395,77.71357727,Housing Society,0,0
47665,4 BHK Independent House,,https://housing.com/in/buy/resale/page/3144477-4-bhk-independent-house-in-bommasandra-for-rs-8600000,"Grand Icon, Kachanayakanahalli, Bommasandra, Bangalore",,12.799691,77.680885,Housing Society,0,0
47631,Icon Grand Icon,,https://housing.com/in/buy/projects/page/60425-icon-grand-icon-by-icon-homz-in-bommasandra,"Bommasandra, Bangalore, Bangalore",,12.7996912,77.68088531,Housing Society,0,0
47694,Icon Honey Pool,,https://housing.com/in/buy/projects/page/162246-icon-honey-pool-by-reputed-builder-in-bommasandra,"Hennagara Main Road, Near Government Primary School, Kachansyakanahalli, Bangalore",,12.799778,77.682877,Housing Society,0,0
48080,Novel Novel Eco,,https://housing.com/in/buy/projects/page/219866-novel-novel-eco-by-novel-nests-in-chandapura,"BTM Layout, Bangalore, Bangalore",,12.79982185,77.71006012,Housing Society,0,0
48082,Best Green Grove,,https://housing.com/in/buy/projects/page/208692-best-green-grove-by-best-properties-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.79988194,77.71114349,Housing Society,0,0
48075,Wood Ridge Pride,,https://housing.com/in/buy/projects/page/248263-wood-ridge-pride-by-wood-ridge-developers-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.80001354,77.71327972,Housing Society,0,0
48070,Eden Gardens,,https://housing.com/in/buy/projects/page/205771-eden-gardens-by-mrs-developers-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.80018616,77.71331787,Housing Society,0,0
48093,Park Golden Aura Apartment,,https://housing.com/in/buy/projects/page/154115-park-golden-aura-apartment-by-park-synergy-enterprises-in-chandapura,"Thadicombu Road, Near De Sales Academy, Terracon Doctors Enclave, Bangalore",,12.800274,77.712162,Housing Society,0,0
45989,Provident Woodfield,,https://housing.com/in/buy/projects/page/231592-provident-woodfield-by-provident-housing-limited-in-bommasandra,"Sy No 36/1, 36/2, 37/1 to 5, 39/2, 40/1 to 4, 41/1, 43, 44/1 to 2, 45, 48, 49, 50, 64, 65, Kachanayakanahalli Village, Jigani, Bangalore",,12.80031776,77.6855545,Housing Society,0,0
48081,3 BHK Apartment,,https://housing.com/in/buy/resale/page/4746271-3-bhk-apartment-in-chandapura-for-rs-3900000,"VBHC Vaibhava, Teachers Colony, Chandapura, Bangalore",,12.800335,77.705526,Housing Society,0,0
48108,Annciya Padmavathi Layout,,https://housing.com/in/buy/projects/page/67936-annciya-padmavathi-layout-by-annciya-estates-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.8004694,77.71386719,Housing Society,0,0
47612,5 BHK Independent House,,https://housing.com/in/buy/resale/page/3628126-5-bhk-independent-house-in-bommasandra-for-rs-9500000,"Suryanagar, Bommasandra, Bangalore",,12.800579,77.70222,Housing Society,0,0
47666,Sriven Daksha Elite,,https://housing.com/in/buy/projects/page/233342-sriven-daksha-elite-by-sriven-properties-in-bommasandra,"Sy No 134, Vp Khata No 578/134 Of Kachanayakanahalli Village, Jigani, Bangalore",,12.80065155,77.68544769,Housing Society,0,0
47677,Vintage Green Woods,,https://housing.com/in/buy/projects/page/100221-vintage-green-woods-by-vintage-shelters-in-bommasandra,"Behind Narayana Hrudalaya Hospital, Off Hosur Road, Bangalore, Bangalore",,12.80067539,77.69252014,Housing Society,0,0
48104,Inest Peninsula Plot,,https://housing.com/in/buy/projects/page/67939-inest-peninsula-plot-by-swaraj-homes-builders-developer-in-chandapura,"Chandapura, Bangalore South, Bangalore",,12.80072021,77.71125031,Housing Society,0,0
48088,Jaithra Towers,,https://housing.com/in/buy/projects/page/222409-jaithra-towers-by-jaithra-projects-in-chandapura,"Anekal Main Road, Terracon Residency, Suryanagar, Chandapura, Bangalore, Bangalore",,12.80081558,77.70661163,Housing Society,0,0
48084,MBT Chandapura Residency,,https://housing.com/in/buy/projects/page/173058-mbt-chandapura-residency-by-reputed-builder-in-chandapura,"Chandapura Anekal Road, Near Canara Bank, Teachers Colony, Bangalore",,12.800827,77.706087,Housing Society,0,0
